elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
62624.863,208699392,205209600,445898752
62735.193,208699392,205316096,445898752
62858.313,208699392,205320192,445898752
62981.918,208699392,205164544,445898752
63105.579,208699392,205266944,445898752
63231.144,209842176,205455360,445898752
63357.764,208699392,205254656,445898752
63481.587,208699392,205303808,445898752
63607.692,208699392,205316096,445898752
63732.825,208699392,205299712,445898752
63843.228,209395712,205733888,445898752
63952.570,209395712,205795328,445898752
64075.805,210538496,206204928,445898752
64201.868,209395712,205639680,445898752
64311.948,209395712,205668352,445898752
64423.833,209395712,205766656,445898752
64532.369,209395712,205807616,445898752
64640.513,209420288,205840384,445898752
64752.972,209444864,205885440,445898752
64862.382,209444864,205934592,445898752
64971.826,210083840,206802944,445898752
65080.049,232644608,233418752,445898752
