elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
29902.218,154939392,162656256,433418240
30011.697,154943488,163192832,433418240
30120.907,154845184,163155968,433418240
30229.877,154877952,162938880,433418240
30341.920,154877952,163155968,433418240
30448.706,154877952,163184640,433418240
30558.152,154910720,163790848,433418240
30667.418,154910720,163749888,433418240
30790.503,154943488,163696640,433418240
30915.872,154943488,164061184,433418240
31039.488,154992640,164044800,433418240
31166.836,154992640,164016128,433418240
31290.406,156618752,165429248,433418240
31416.188,156618752,165773312,433418240
31541.163,156717056,165572608,433418240
31651.893,157863936,166182912,433418240
31775.147,156725248,165507072,433418240
31899.914,156733440,165765120,433418240
32026.530,156733440,165601280,433418240
32149.877,156733440,165806080,433418240
32275.000,156733440,165879808,433418240
32399.891,156733440,166051840,433418240
32525.535,156741632,165847040,433418240
32636.450,156766208,166031360,433418240
32746.884,156766208,165933056,433418240
32857.552,156790784,165978112,433418240
32968.140,156790784,166309888,433418240
33078.347,157642752,166670336,433418240
33189.541,157642752,167198720,433418240
33299.762,157642752,166940672,433418240
33409.741,157642752,167219200,433418240
33518.856,157663232,167067648,433418240
33629.309,157663232,167145472,433418240
33757.400,157663232,167075840,433418240
33882.920,157691904,167153664,433418240
34009.246,157691904,167292928,433418240
34135.509,157904896,167395328,433418240
34246.426,157904896,167833600,433418240
34356.113,162127872,169824256,433418240
34466.255,157921280,167755776,433418240
34576.430,157978624,167849984,433418240
34684.716,158093312,168022016,433418240
34794.947,158093312,167800832,433418240
34904.467,181555200,191623168,433418240
35015.190,232939520,242393088,433418240
35124.880,338812928,344481792,433418240
35235.054,444866560,446181376,446181376
35346.300,349544448,353562624,446201856
35456.462,378855424,375668736,446201856
35566.641,292667392,298377216,446201856
35677.514,266588160,270614528,446201856
35803.520,258174976,265953280,446201856
35931.816,258174976,266231808,446201856
36055.740,258174976,266219520,446201856
36182.400,258174976,265777152,446201856
36293.488,256864256,264572928,446201856
36402.778,256864256,264581120,446201856
36513.755,256864256,264364032,446201856
36625.154,256864256,264503296,446201856
36736.899,256864256,264368128,446201856
36845.495,256864256,264486912,446201856
36957.201,258011136,264810496,446201856
37082.584,256864256,264392704,446201856
37209.658,256864256,264478720,446201856
37335.860,256864256,264376320,446201856
37460.323,256864256,264429568,446201856
37586.965,256864256,264437760,446201856
37729.198,256864256,264265728,446201856
37847.794,256864256,264400896,446201856
37955.690,258011136,265347072,446201856
38065.810,256864256,264286208,446201856
38175.876,256864256,264351744,446201856
38285.764,256864256,264368128,446201856
38411.006,256864256,264290304,446201856
38536.479,256864256,264384512,446201856
38663.295,138092544,146628608,446201856
38788.100,172224512,177500160,446201856
38910.998,190345216,193912832,446201856
39037.017,190345216,193961984,446201856
39162.117,190427136,194523136,446201856
39288.671,190427136,194555904,446201856
39415.115,190427136,194478080,446201856
39541.619,191463424,194666496,446201856
39652.054,191471616,194580480,446201856
39763.962,192131072,195248128,446201856
39874.037,192131072,195260416,446201856
39985.000,196337664,198311936,446201856
40094.273,192237568,195293184,446201856
40205.263,192266240,195346432,446201856
40316.187,192274432,195657728,446201856
40425.464,192274432,195719168,446201856
40534.836,192282624,195731456,446201856
40644.748,194244608,196603904,446201856
40770.120,194244608,196706304,446201856
40894.973,194244608,196714496,446201856
41006.825,193941504,196734976,446201856
41134.097,195088384,197881856,446201856
41259.105,193941504,196734976,446201856
41383.561,193990656,196763648,446201856
41509.534,193990656,196759552,446201856
41619.884,194060288,196857856,446201856
41744.630,194060288,196861952,446201856
41855.932,194060288,196800512,446201856
41966.412,195674112,197472256,446201856
42074.394,195674112,197484544,446201856
42184.165,195682304,197492736,446201856
42295.499,195715072,197537792,446201856
42405.585,195715072,197541888,446201856
42516.724,196349952,198172672,446201856
42626.228,196390912,198270976,446201856
42736.704,196390912,198283264,446201856
42846.898,196390912,198283264,446201856
42955.785,196419584,198311936,446201856
43065.796,196419584,198316032,446201856
43175.600,196427776,198283264,446201856
43302.116,196460544,198369280,446201856
43426.834,196460544,198361088,446201856
43552.934,197844992,198938624,446201856
43677.840,197844992,198934528,446201856
43804.820,197877760,199000064,446201856
43928.203,199024640,200146944,446201856
44053.768,197877760,198979584,446201856
44177.337,197935104,199012352,446201856
44303.141,197935104,198967296,446201856
44428.179,198000640,199081984,446201856
44555.121,198004736,199090176,446201856
44679.420,198004736,199110656,446201856
44806.179,198004736,199131136,446201856
44930.984,198004736,199110656,446201856
45056.635,198037504,199127040,446201856
45167.509,198037504,199131136,446201856
45277.726,198037504,199122944,446201856
45387.346,198037504,199053312,446201856
45496.876,198037504,199086080,446201856
45619.570,198053888,199118848,446201856
45745.474,198213632,199397376,446201856
45869.260,198213632,199475200,446201856
45994.703,237105152,239185920,446201856
