elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
35953.834,262356992,270106624,445923328
36063.939,262356992,269836288,445923328
36173.070,262356992,269746176,445923328
36281.857,262356992,269852672,445923328
36392.094,262356992,269864960,445923328
36501.257,262356992,269742080,445923328
36610.749,261001216,268566528,445923328
36720.624,261001216,268574720,445923328
36831.398,261001216,268386304,445923328
36940.981,261001216,268562432,445923328
37052.497,261001216,268570624,445923328
37178.065,261001216,268460032,445923328
37303.160,262148096,269070336,445923328
37428.348,261001216,268328960,445923328
37553.619,261001216,268521472,445923328
37680.020,261001216,268533760,445923328
37805.199,261001216,268288000,445923328
37931.047,261001216,268468224,445923328
38055.875,261001216,268296192,445923328
38166.780,261001216,268427264,445923328
38277.992,262148096,269574144,445923328
38388.207,265211904,270659584,445923328
38497.461,261001216,268406784,445923328
38605.309,261001216,268406784,445923328
38716.230,261001216,268251136,445923328
38827.176,261001216,268374016,445923328
38937.830,261001216,268382208,445923328
39047.508,261001216,268357632,445923328
39155.820,261001216,268414976,445923328
39265.268,262148096,269565952,445923328
39373.924,261001216,268333056,445923328
39483.635,261001216,268410880,445923328
39595.216,261001216,268414976,445923328
39704.901,261001216,268283904,445923328
39815.680,261001216,268443648,445923328
39923.761,261001216,268447744,445923328
40032.890,261001216,268337152,445923328
40142.217,261001216,268419072,445923328
40252.696,261001216,268423168,445923328
40361.433,261001216,268382208,445923328
40472.200,261001216,268447744,445923328
40579.112,261001216,268447744,445923328
40687.837,261001216,268349440,445923328
40798.958,261001216,268419072,445923328
40909.039,261001216,268345344,445923328
41018.868,261001216,268427264,445923328
41127.792,261001216,268431360,445923328
41237.646,160063488,168046592,445923328
41348.635,174534656,180039680,445923328
41473.948,186208256,191012864,445923328
41600.228,185061376,191488000,445923328
41726.929,185212928,192401408,445923328
41853.290,185212928,192442368,445923328
41979.112,185344000,192376832,445923328
42103.611,186511360,192745472,445923328
42228.099,185368576,192516096,445923328
42353.976,185397248,193363968,445923328
42464.803,185425920,193388544,445923328
42574.178,185475072,193294336,445923328
42684.976,185556992,193445888,445923328
42795.356,185556992,193454080,445923328
42904.867,185581568,193499136,445923328
43015.332,185581568,193503232,445923328
43125.246,186122240,193638400,445923328
43236.448,187494400,194277376,445923328
43347.732,188641280,195424256,445923328
43472.885,187494400,194510848,445923328
43582.910,187576320,194617344,445923328
43709.568,187576320,194543616,445923328
43836.200,187654144,194654208,445923328
43962.418,187654144,194658304,445923328
44087.724,186826752,193798144,445923328
44212.909,186826752,193871872,445923328
