elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
33969.212,194203648,184807424,441806848
34079.405,194203648,185016320,441806848
34189.028,194203648,185032704,441806848
34299.598,194203648,184868864,441806848
34408.706,194203648,185049088,441806848
34517.946,131256320,139276288,441806848
34626.075,163770368,170225664,441806848
34734.141,172494848,178204672,441806848
34845.011,172494848,179486720,441806848
34953.549,173289472,180350976,441806848
35061.610,173318144,180498432,441806848
35172.412,173924352,181063680,441806848
35281.900,174034944,181207040,441806848
35389.621,174063616,181338112,441806848
35498.948,174063616,181178368,441806848
35607.610,174129152,181334016,441806848
35717.984,174149632,181288960,441806848
35827.155,174751744,181948416,441806848
35935.768,174751744,182001664,441806848
36045.968,175349760,182444032,441806848
36155.112,175370240,182652928,441806848
36263.277,175370240,182657024,441806848
36372.637,175980544,182792192,441806848
36482.350,176025600,183005184,441806848
36592.963,176025600,183066624,441806848
36699.115,176119808,182968320,441806848
36808.493,176119808,183148544,441806848
36918.597,176119808,183128064,441806848
37027.837,176119808,183160832,441806848
37137.884,176119808,183201792,441806848
37246.370,176119808,183406592,441806848
37357.521,176119808,183504896,441806848
37465.429,176119808,183517184,441806848
37574.280,176119808,183357440,441806848
37697.802,176168960,183488512,441806848
37822.412,176168960,183525376,441806848
37947.354,176168960,183414784,441806848
38072.753,176168960,183517184,441806848
38196.360,176168960,183549952,441806848
38322.033,177664000,184041472,441806848
38447.005,177664000,184061952,441806848
38572.026,177664000,184037376,441806848
38696.778,177664000,184143872,441806848
38822.294,177664000,184004608,441806848
38945.977,177664000,184135680,441806848
39070.880,177664000,184188928,441806848
39196.803,177664000,184156160,441806848
39320.086,177664000,184197120,441806848
39445.656,177664000,183943168,441806848
39570.679,177696768,184156160,441806848
39695.875,177696768,184123392,441806848
39819.989,177696768,184139776,441806848
39945.097,177696768,184049664,441806848
40070.450,177795072,184193024,441806848
40194.770,177799168,184242176,441806848
40319.815,177799168,184254464,441806848
40443.922,177799168,184295424,441806848
40568.423,177799168,184115200,441806848
40695.211,177799168,184205312,441806848
40818.603,177819648,184193024,441806848
40943.759,177819648,184258560,441806848
41068.370,177852416,184307712,441806848
41193.634,177909760,184410112,441806848
41318.138,177909760,184393728,441806848
41444.006,72699904,79228928,441806848
