elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
41887.911,143495168,150622208,419987456
41998.440,142352384,150310912,419987456
42105.559,142352384,150962176,419987456
42215.697,144457728,151990272,419987456
42323.310,142352384,150933504,419987456
42431.446,142352384,150548480,419987456
42538.861,142352384,150949888,419987456
42649.109,142352384,150671360,419987456
42759.225,143249408,151306240,419987456
42869.013,143249408,151334912,419987456
42978.337,144113664,152240128,419987456
43087.896,145072128,153735168,419987456
43198.065,145092608,153870336,419987456
43307.279,145092608,153886720,419987456
43416.579,145100800,153890816,419987456
43525.989,145100800,153890816,419987456
43637.420,145100800,153903104,419987456
43745.165,145104896,153911296,419987456
43854.115,145104896,153952256,419987456
43964.968,145104896,153935872,419987456
44075.073,145108992,153948160,419987456
44185.644,145117184,153964544,419987456
44294.628,145117184,153980928,419987456
44403.599,145117184,153968640,419987456
44513.841,145117184,153985024,419987456
44622.909,145117184,153980928,419987456
44731.394,145125376,153976832,419987456
44840.221,145141760,154030080,419987456
44951.042,145141760,154025984,419987456
45059.810,145141760,154017792,419987456
45168.413,145141760,154017792,419987456
45277.535,145166336,154058752,419987456
45386.777,145166336,154066944,419987456
45497.215,145166336,154042368,419987456
45604.694,145166336,154062848,419987456
45713.267,145166336,154075136,419987456
45822.168,145166336,154034176,419987456
45932.715,145166336,154083328,419987456
46042.046,145166336,154062848,419987456
46151.467,145166336,154030080,419987456
46260.221,145166336,154046464,419987456
46368.861,145174528,154042368,419987456
46478.471,145174528,154038272,419987456
46588.207,145174528,154030080,419987456
46698.094,145174528,154046464,419987456
46807.739,145174528,154025984,419987456
46916.827,145174528,154038272,419987456
47026.306,145174528,154054656,419987456
47136.735,145182720,154062848,419987456
47246.660,145182720,154062848,419987456
47356.323,145182720,154071040,419987456
47466.152,145182720,154071040,419987456
47574.697,145182720,154079232,419987456
47685.554,145182720,154066944,419987456
47794.802,145182720,154071040,419987456
47903.921,145182720,154071040,419987456
48011.941,145182720,154058752,419987456
48121.120,145182720,154075136,419987456
48228.778,145182720,154083328,419987456
48337.531,145182720,154062848,419987456
48447.464,145182720,154087424,419987456
48557.400,145182720,154066944,419987456
48667.196,145182720,154062848,419987456
48775.387,145182720,154075136,419987456
48883.523,145182720,154071040,419987456
48993.141,145182720,154079232,419987456
49103.134,145182720,154079232,419987456
49211.403,145182720,154046464,419987456
49321.736,145182720,154050560,419987456
49430.891,145182720,154083328,419987456
49542.017,145182720,154046464,419987456
49650.594,145182720,154050560,419987456
49760.244,145182720,154075136,419987456
49870.056,145182720,154058752,419987456
49978.603,145182720,154087424,419987456
50087.613,145182720,154046464,419987456
50198.152,145182720,154075136,419987456
50306.634,145182720,154099712,419987456
50417.709,145182720,154091520,419987456
50527.161,145182720,154083328,419987456
50635.655,145182720,154099712,419987456
50746.956,145182720,154107904,419987456
50857.515,145182720,154099712,419987456
50967.015,145182720,154087424,419987456
51076.337,145182720,154091520,419987456
51202.493,145182720,154079232,419987456
51326.690,145182720,154099712,419987456
51451.265,145182720,154091520,419987456
51562.527,145182720,154112000,419987456
51688.096,145182720,154095616,419987456
51812.751,145182720,154087424,419987456
51938.677,145182720,154066944,419987456
52062.922,145182720,154066944,419987456
52188.509,145182720,154083328,419987456
52313.944,145182720,154066944,419987456
52440.323,149389312,156467200,419987456
52565.445,162566144,173428736,419987456
52691.242,162566144,173436928,419987456
52802.373,162566144,173436928,419987456
52911.985,162566144,173436928,419987456
53021.660,163307520,174202880,419987456
53130.971,164048896,174804992,419987456
53254.579,208420864,182292480,419987456
53379.291,280154112,287023104,419987456
53501.553,434003968,434204672,434204672
53628.599,329314304,332464128,434237440
53753.810,329216000,332857344,434237440
53863.608,251539456,256536576,434237440
53973.405,251539456,257552384,434237440
54085.568,248086528,252878848,434237440
54196.535,248086528,252715008,434237440
54303.908,248086528,252624896,434237440
54415.154,246841344,251449344,434237440
54524.812,246841344,251424768,434237440
54634.589,245714944,250449920,434237440
54742.090,245714944,250429440,434237440
54851.592,245714944,250433536,434237440
54961.209,244580352,249368576,434237440
55070.418,243363840,248188928,434237440
55180.416,243363840,248229888,434237440
55289.713,243363840,248250368,434237440
55399.400,242020352,246943744,434237440
55510.302,242020352,246935552,434237440
55618.050,242020352,246976512,434237440
55726.497,242020352,247025664,434237440
55837.236,242020352,247001088,434237440
55945.641,242020352,247001088,434237440
56055.652,242020352,246992896,434237440
56164.424,242020352,247025664,434237440
56274.325,242020352,247050240,434237440
56382.692,242020352,247029760,434237440
56494.223,153227264,159367168,434237440
56602.801,154247168,160407552,434237440
56711.477,154644480,160804864,434237440
56822.573,155463680,161976320,434237440
56933.131,155496448,162111488,434237440
57042.742,155897856,162713600,434237440
57151.584,156303360,162926592,434237440
57261.825,156303360,163069952,434237440
57373.000,156303360,163110912,434237440
57481.756,156725248,163602432,434237440
57589.751,156725248,163528704,434237440
57699.646,157569024,164433920,434237440
57809.999,157593600,164524032,434237440
57920.000,157593600,164483072,434237440
58046.687,157593600,164483072,434237440
58169.064,157593600,164495360,434237440
58277.852,157618176,164474880,434237440
58386.804,157618176,164528128,434237440
58497.624,158486528,165347328,434237440
58606.406,158486528,165359616,434237440
58717.058,158486528,165380096,434237440
58827.668,158486528,165322752,434237440
58953.772,159424512,165875712,434237440
59078.562,159424512,165912576,434237440
59204.989,159424512,165945344,434237440
59331.972,159424512,166080512,434237440
59456.593,159424512,166064128,434237440
59582.409,160391168,166748160,434237440
59692.418,160391168,166797312,434237440
59802.353,160391168,166825984,434237440
59925.132,160391168,166805504,434237440
60049.473,160391168,166805504,434237440
60174.855,160391168,166854656,434237440
60299.708,160882688,167309312,434237440
60423.540,160882688,167587840,434237440
60546.564,160882688,167542784,434237440
60673.086,160882688,167563264,434237440
60797.293,161374208,167804928,434237440
60923.401,161374208,167780352,434237440
61048.179,161374208,167845888,434237440
61174.075,161869824,168124416,434237440
61298.330,161869824,168062976,434237440
61423.428,162365440,168521728,434237440
61547.407,194924544,195538944,434237440
61671.040,196128768,195674112,434237440
61795.468,197271552,196755456,434237440
61920.829,197271552,196915200,434237440
62046.452,200335360,199684096,434237440
62171.307,196128768,196755456,434237440
62297.103,196128768,196657152,434237440
62420.727,197619712,197558272,434237440
62545.072,197619712,197742592,434237440
62668.456,137973760,142012416,434237440
62778.067,170663936,168882176,434237440
62888.072,187039744,185217024,434237440
62997.287,189005824,187494400,434237440
63106.353,189104128,188723200,434237440
63216.075,189104128,188846080,434237440
63327.530,189104128,188940288,434237440
63451.244,189980672,189173760,434237440
63560.367,189980672,189202432,434237440
63670.502,190083072,189685760,434237440
63796.179,191225856,190234624,434237440
63919.652,190091264,190222336,434237440
64029.200,191234048,191504384,434237440
64137.376,190107648,190820352,434237440
64247.283,191057920,190922752,434237440
64357.466,191057920,190930944,434237440
64467.133,191107072,190988288,434237440
64576.799,191107072,191135744,434237440
64701.801,191115264,191156224,434237440
64810.888,192258048,191762432,434237440
64919.831,192495616,191959040,434237440
65029.700,192548864,192561152,434237440
65156.646,192548864,192577536,434237440
65281.113,192581632,193282048,434237440
65406.140,193724416,193478656,434237440
65531.516,192630784,193327104,434237440
65655.221,192630784,193417216,434237440
65780.063,192630784,193421312,434237440
65905.048,192630784,193449984,434237440
66030.852,192630784,193421312,434237440
66155.847,193773568,194387968,434237440
66280.933,192630784,193421312,434237440
66406.356,192630784,193527808,434237440
66532.093,192630784,193613824,434237440
66657.475,192655360,193634304,434237440
66782.198,192655360,193634304,434237440
66906.750,192655360,193708032,434237440
67032.171,193798144,194854912,434237440
67156.392,192659456,193695744,434237440
67281.185,192659456,193703936,434237440
67405.815,192659456,193712128,434237440
67529.452,192659456,193761280,434237440
67639.565,192659456,193757184,434237440
67764.798,192659456,193781760,434237440
67875.330,192659456,193785856,434237440
68000.888,192692224,193826816,434237440
68124.127,192692224,193826816,434237440
68249.988,192692224,193843200,434237440
68375.598,193835008,193941504,434237440
68501.234,193560576,193826816,434237440
68626.668,193560576,193843200,434237440
68750.955,193560576,193859584,434237440
68876.147,193560576,193859584,434237440
68999.909,193560576,193855488,434237440
69126.614,193560576,193921024,434237440
69252.102,193560576,193851392,434237440
69375.274,193589248,193937408,434237440
69498.851,193589248,193953792,434237440
69624.127,193626112,194002944,434237440
69750.281,196087808,196907008,434237440
69874.368,196210688,197013504,434237440
69998.380,196239360,197087232,434237440
70108.191,196239360,197160960,434237440
70232.225,196239360,197148672,434237440
70341.909,196239360,197165056,434237440
70451.682,196239360,197148672,434237440
70577.944,196263936,197136384,434237440
70703.088,196272128,197115904,434237440
70828.811,196272128,197148672,434237440
70954.624,196304896,197263360,434237440
71080.278,196308992,197279744,434237440
71206.172,196313088,197320704,434237440
71332.507,196317184,197349376,434237440
71456.512,196317184,197382144,434237440
71581.996,196325376,197378048,434237440
71706.547,196329472,197406720,434237440
71831.286,196337664,197394432,434237440
71956.481,196337664,197398528,434237440
72080.808,196337664,197443584,434237440
72207.894,196337664,197468160,434237440
72331.764,196337664,197464064,434237440
72456.529,196349952,197423104,434237440
72579.340,196362240,197439488,434237440
72704.420,196374528,197472256,434237440
72830.812,196374528,197382144,434237440
72955.647,196374528,197410816,434237440
73078.830,153661440,158978048,434237440
73203.404,154021888,160161792,434237440
73329.269,154071040,160440320,434237440
73454.722,154071040,160628736,434237440
73577.795,154075136,160813056,434237440
73702.702,154079232,160817152,434237440
73826.740,154419200,161153024,434237440
73953.681,154550272,161497088,434237440
74076.100,154550272,161562624,434237440
74186.429,154583040,161640448,434237440
74310.688,154632192,161685504,434237440
74435.061,154689536,161837056,434237440
74543.935,154689536,161845248,434237440
74654.048,154689536,161849344,434237440
74764.788,154705920,162009088,434237440
74888.857,154705920,161959936,434237440
74998.350,154710016,161943552,434237440
75106.514,154710016,161964032,434237440
75215.663,154710016,161968128,434237440
75324.840,154710016,161996800,434237440
75434.518,154718208,161968128,434237440
75542.798,154836992,162103296,434237440
75652.070,154841088,162119680,434237440
75763.315,154849280,162099200,434237440
75872.354,154857472,162111488,434237440
75980.928,154865664,162107392,434237440
76089.495,154865664,162095104,434237440
76199.768,154865664,162123776,434237440
76308.838,154865664,162201600,434237440
76419.083,154865664,162172928,434237440
76529.406,154914816,162193408,434237440
76655.103,154914816,162185216,434237440
76781.417,154914816,162213888,434237440
76906.354,154914816,162263040,434237440
77030.871,154939392,162242560,434237440
77157.885,154963968,162304000,434237440
77281.960,154988544,162287616,434237440
77408.496,154988544,162291712,434237440
77532.317,154988544,162344960,434237440
77656.818,154988544,162340864,434237440
77781.992,154988544,162291712,434237440
77906.583,154988544,162308096,434237440
78031.772,154988544,162299904,434237440
78156.315,154988544,162328576,434237440
78282.525,154988544,162312192,434237440
78407.508,154988544,162328576,434237440
78533.237,154988544,162324480,434237440
78657.621,154988544,162320384,434237440
78781.730,154988544,162349056,434237440
78908.053,154988544,162365440,434237440
79033.441,154988544,162328576,434237440
79158.400,154988544,162304000,434237440
79284.887,154988544,162320384,434237440
79409.265,154988544,162308096,434237440
79534.117,155373568,162496512,434237440
79656.480,155373568,162689024,434237440
79781.737,155373568,162729984,434237440
79906.738,155373568,162754560,434237440
80029.549,155373568,162746368,434237440
80137.001,155373568,162783232,434237440
80243.927,155373568,162783232,434237440
80351.802,155373568,162746368,434237440
